,site_id,transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group,long,lat,tag,a,b,fish_weight,norm_wt,Diet
20092,SdotYam45,3,a,SdotYam,N,Rocky,10/12/2017,2017,45,45,Fall,5.5,0.606060606,SE,Chromis chromis,4,2,17510,fish,34.853,32.53,SdotYam453Fall2017,0.0147,3.0513,1.010143297,0.033310378,PK
20093,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20094,SdotYam45,3,a,SdotYam,N,Rocky,10/12/2017,2017,45,45,Fall,5.5,0.606060606,SE,Chromis chromis,4,2,17510,fish,34.853,32.53,SdotYam453Fall2017,0.0147,3.0513,1.010143297,0.033310378,PK
20095,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20096,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20097,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20098,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20099,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Chromis chromis,6,3,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0147,3.0513,3.480889565,0.119086845,PK
20100,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Mycteroperca rubra,20,2,18759,fish,34.853,32.53,SdotYam454Spring2021,0.008,3.065,77.75832981,0.009880848,FC
20101,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Epinephelus marginatus,20,2,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0127,3.085,131.0633479,0.006880909,FC
20102,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Coris julis,6,3,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0068,3.1178,1.813964908,0.000548007,Ma
20103,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Chromis chromis,6,3,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0147,3.0513,3.480889565,0.119086845,PK
20104,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Chromis chromis,6,3,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0147,3.0513,3.480889565,0.119086845,PK
20105,SdotYam45,4,a,SdotYam,N,Rocky,12/05/2021,2021,45,45,Spring,7,0.476190476,SE,Chromis chromis,6,3,18759,fish,34.853,32.53,SdotYam454Spring2021,0.0147,3.0513,3.480889565,0.119086845,PK
20106,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20107,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20108,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20109,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20110,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20111,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20112,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20113,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20114,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20115,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20116,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20117,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20118,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20119,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20120,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20121,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20122,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20123,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20124,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20125,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20126,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20127,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20128,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20129,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20130,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20131,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20132,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20133,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20134,SdotYam45,2,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,5,2,18211,fish,34.853,32.53,SdotYam452Fall2019,0.0147,3.0513,1.995650609,0.067524064,PK
20135,SdotYam45,2,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Pterois miles,30,1,18575,fish,34.853,32.53,SdotYam452Fall2020,0.019,2.896,360.161059,0.133242367,FC
20136,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20137,SdotYam45,2,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Pterois miles,30,1,18575,fish,34.853,32.53,SdotYam452Fall2020,0.019,2.896,360.161059,0.133242367,FC
20138,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20139,SdotYam45,3,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Coris julis,7,2,18575,fish,34.853,32.53,SdotYam453Fall2020,0.0068,3.1178,2.933293919,0.000897536,Ma
20140,SdotYam45,3,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Pterois miles,30,2,18575,fish,34.853,32.53,SdotYam453Fall2020,0.019,2.896,360.161059,0.133242367,FC
20141,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20142,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20143,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20144,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20145,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20146,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20147,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20148,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20149,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20150,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20151,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20152,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20153,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20154,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20155,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20156,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20157,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20158,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20159,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Torquigener flavimaculosus,10,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.03761,2.8363,25.79902738,0.130971684,Mi
20160,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Torquigener flavimaculosus,10,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.03761,2.8363,25.79902738,0.130971684,Mi
20161,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20162,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20163,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20164,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20165,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20166,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20167,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20168,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20169,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20170,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20171,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20172,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20173,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20174,SdotYam45,4,a,SdotYam,N,Rocky,10/12/2017,2017,45,45,Fall,6,0.555555556,SE,Chromis chromis,5,1.5,17510,fish,34.853,32.53,SdotYam454Fall2017,0.0147,3.0513,1.995650609,0.067524064,PK
20175,SdotYam45,4,a,SdotYam,N,Rocky,10/12/2017,2017,45,45,Fall,6,0.555555556,SE,Chromis chromis,5,1.5,17510,fish,34.853,32.53,SdotYam454Fall2017,0.0147,3.0513,1.995650609,0.067524064,PK
20176,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20177,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20178,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20179,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20180,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20181,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20182,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Coris julis,8,2,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0068,3.1178,4.447980495,0.001370522,Ma
20183,SdotYam45,3,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Chromis chromis,6,3,18575,fish,34.853,32.53,SdotYam453Fall2020,0.0147,3.0513,3.480889565,0.119086845,PK
20184,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20185,SdotYam45,4,a,SdotYam,N,Rocky,18/05/2016,2016,45,45,Spring,6,0.555555556,SE,Chromis chromis,7,3,16939,fish,34.853,32.53,SdotYam454Spring2016,0.0147,3.0513,5.571408267,0.191663018,PK
20186,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20187,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20188,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20189,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20190,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20191,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20192,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20193,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20194,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,6,0,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,3.480889565,0.119086845,PK
20195,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20196,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20197,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20198,SdotYam45,2,a,SdotYam,N,Rocky,04/11/2021,2021,45,45,Fall,6,0.555555556,SE,Chromis chromis,8,1.5,18935,fish,34.853,32.53,SdotYam452Fall2021,0.0147,3.0513,8.373669429,0.288948629,PK
20199,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Serranus cabrilla,4,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0126,2.955,0.757631145,0,Ma
20200,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20201,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20202,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20203,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20204,SdotYam45,3,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,6,2,18211,fish,34.853,32.53,SdotYam453Fall2019,0.0147,3.0513,3.480889565,0.119086845,PK
20205,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20206,SdotYam45,4,a,SdotYam,N,Rocky,11/11/2019,2019,45,45,Fall,5,0.666666667,SE,Chromis chromis,4,1.5,18211,fish,34.853,32.53,SdotYam454Fall2019,0.0147,3.0513,1.010143297,0.033310378,PK
20207,SdotYam45,2,a,SdotYam,N,Rocky,09/11/2020,2020,45,45,Fall,7,0.476190476,SE,Chromis chromis,6,3,18575,fish,34.853,32.53,SdotYam452Fall2020,0.0147,3.0513,3.480889565,0.119086845,PK
