transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,site_id,tag,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,6,2,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,6,2,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,6,2,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,6,2,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,6,1.5,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Chromis chromis,5,1.5,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Mycteroperca rubra,20,2,18765,fish
2,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR452Spring2021,5,0.666666667,SE,Coris julis,12,2,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,10,2,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,6,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Parupeneus forsskali,4,2,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Parupeneus forsskali,4,2,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,7,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,7,1.5,18765,fish
1,a,Sdot yam,N,Rocky,31/10/2021,2021,25,25,Fall,SdotYam25,Sdot yamN251Fall2021,9,0.37037037,SE,Siganus rivulatus,8,4,18931,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,7,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,7,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Symphodus mediterraneus,10,1,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Coris julis,10,2.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Mycteroperca rubra,50,1.5,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Mycteroperca rubra,60,2,18765,fish
3,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR453Spring2021,6,0.555555556,SE,Pterois miles,30,0,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Coris julis,10,1.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,5,2.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,5,2.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,5,2.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,5,2.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,5,2.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Epinephelus costae,70,2,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,25,1.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,25,1.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Sparisoma cretense,25,1.5,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Serranus cabrilla,10,2,18765,fish
4,a,Achziv,R,Rocky,18/05/2021,2021,45,45,Spring,Achziv45,AchzivR454Spring2021,5,0.666666667,SE,Serranus cabrilla,12,2,18765,fish
1,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN451Spring2021,5,0.666666667,SE,Coris julis,12,2,18774,fish
2,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN452Spring2021,5,0.666666667,SE,Empty transect,NA,3,18774,fish
3,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN453Spring2021,6,0.555555556,SE,Empty transect,NA,3,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Serranus cabrilla,10,2,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Coris julis,6,2,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Coris julis,6,2,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Coris julis,6,2,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Epinephelus costae,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
4,a,Naharia,N,Rocky,27/05/2021,2021,45,45,Spring,Naharia45,NahariaN454Spring2021,5,0.666666667,SE,Mycteroperca rubra,50,6,18774,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,8,0.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,8,0.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,8,0.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Coris julis,6,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,7,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,7,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,7,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,7,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,6,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,6,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,6,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,6,3,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,10,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Siganus luridus,10,4,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Siganus luridus,10,4,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,8,1.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,8,1.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Epinephelus marginatus,12,4,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Diplodus sargus,10,4,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Diplodus sargus,10,4,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Siganus rivulatus,12,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Siganus luridus,12,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Siganus luridus,15,2,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,7,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,7,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,7,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,7,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Chromis chromis,7,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,4,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,5,1,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,5,0.5,18735,fish
1,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN101Spring2021,7,0.476190476,SE,Thalassoma pavo,5,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Chromis chromis,4,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Chromis chromis,5,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Chromis chromis,5,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Chromis chromis,5,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Chromis chromis,5,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,10,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,6,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Siganus luridus,10,3,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Siganus luridus,10,3,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Siganus luridus,10,3,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,1,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,8,0.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,4,1.5,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
2,a,Sdot yam,N,Rocky,18/04/2021,2021,10,10,Spring,SdotYam10,Sdot yamN102Spring2021,7,0.476190476,SE,Thalassoma pavo,5,2,18735,fish
