"","site_id","site","reserve","sample_date","sample_year","depth_category","season","visibility","date_id","taxonomy_group","long","lat","tag","species","total_ind","n_species_sample","n_ind_sample"
"1484","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",8,17478,"fish",34.87,32.511,"SdotYam254Fall2017","Sparisoma cretense",1,5,53
"1485","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",8,17478,"fish",34.87,32.511,"SdotYam254Fall2017","Thalassoma pavo",4,5,53
"1486","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",8,17478,"fish",34.87,32.511,"SdotYam254Fall2017","Torquigener flavimaculosus",1,5,53
"1487","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Chromis chromis",4,7,70
"1488","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Coris julis",2,7,70
"1489","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Parupeneus forsskali",1,7,70
"1490","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Serranus cabrilla",2,7,70
"1491","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Siganus rivulatus",40,7,70
"1492","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Siganus sp",20,7,70
"1493","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017","Torquigener flavimaculosus",1,7,70
"1494","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Atherinomorus forskalii",20,7,79
"1495","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Chromis chromis",3,7,79
"1496","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Coris julis",3,7,79
"1497","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Parupeneus forsskali",3,7,79
"1498","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Serranus cabrilla",2,7,79
"1499","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Siganus rivulatus",47,7,79
"1500","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017","Symphodus tinca",1,7,79
"1501","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Chromis chromis",38,6,56
"1502","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Coris julis",3,6,56
"1503","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Mycteroperca rubra",1,6,56
"1504","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Serranus cabrilla",4,6,56
"1505","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Thalassoma pavo",4,6,56
"1506","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018","Torquigener flavimaculosus",6,6,56
"1507","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Chromis chromis",51,8,75
"1508","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Coris julis",10,8,75
"1509","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Epinephelus costae",2,8,75
"1510","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Epinephelus marginatus",1,8,75
"1511","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Muraena helena",1,8,75
"1512","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Serranus cabrilla",3,8,75
"1513","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Thalassoma pavo",5,8,75
"1514","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018","Torquigener flavimaculosus",2,8,75
"1515","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018","Chromis chromis",32,5,45
"1516","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018","Coris julis",5,5,45
"1517","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018","Muraena helena",1,5,45
"1518","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018","Serranus cabrilla",3,5,45
"1519","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018","Thalassoma pavo",4,5,45
"1520","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018","Chromis chromis",4,5,12
"1521","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018","Coris julis",2,5,12
"1522","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018","Serranus cabrilla",2,5,12
"1523","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018","Thalassoma pavo",3,5,12
"1524","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018","Torquigener flavimaculosus",1,5,12
"1525","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Coris julis",19,6,36
"1526","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Epinephelus costae",1,6,36
"1527","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Parupeneus forsskali",1,6,36
"1528","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Siganus rivulatus",5,6,36
"1529","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Thalassoma pavo",5,6,36
"1530","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020","Torquigener flavimaculosus",5,6,36
"1531","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020","Epinephelus costae",10,5,57
"1532","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020","Epinephelus marginatus",1,5,57
"1533","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020","Mycteroperca rubra",42,5,57
"1534","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020","Parupeneus forsskali",3,5,57
"1535","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020","Thalassoma pavo",1,5,57
"1536","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020","Coris julis",2,5,13
"1537","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020","Epinephelus costae",2,5,13
"1538","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020","Mycteroperca rubra",3,5,13
"1539","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020","Serranus cabrilla",1,5,13
"1540","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020","Torquigener flavimaculosus",5,5,13
"1541","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Chromis chromis",10,6,24
"1542","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Coris julis",3,6,24
"1543","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Epinephelus costae",5,6,24
"1544","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Parupeneus forsskali",3,6,24
"1545","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Serranus cabrilla",2,6,24
"1546","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020","Thalassoma pavo",1,6,24
"1547","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam251Spring2016","Chromis chromis",10,4,25
"1548","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam251Spring2016","Coris julis",11,4,25
"1549","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam251Spring2016","Saprisoma cretense",3,4,25
"1550","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam251Spring2016","Thalassoma pavo",1,4,25
"1551","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016","Chromis chromis",21,5,40
"1552","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016","Coris julis",10,5,40
"1553","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016","Saprisoma cretense",6,5,40
"1554","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016","Serranus cabrilla",2,5,40
"1555","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016","Siganus rivulatus",1,5,40
"1556","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam253Spring2016","Chromis chromis",53,3,66
"1557","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam253Spring2016","Coris julis",11,3,66
"1558","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam253Spring2016","Serranus cabrilla",2,3,66
"1559","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam254Spring2016","Chromis chromis",4,4,10
"1560","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam254Spring2016","Coris julis",4,4,10
"1561","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam254Spring2016","Muraena helena",1,4,10
"1562","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam254Spring2016","Serranus cabrilla",1,4,10
"1563","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam251Fall2018","Chromis chromis",65,4,129
"1564","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam251Fall2018","Coris julis",1,4,129
"1565","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam251Fall2018","Siganus rivulatus",62,4,129
"1566","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam251Fall2018","Thalassoma pavo",1,4,129
"1567","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018","Chromis chromis",75,5,100
"1568","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018","Mycteroperca rubra",4,5,100
"1569","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018","Parupeneus forsskali",18,5,100
"1570","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018","Symphodus mediterraneus",2,5,100
"1571","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018","Thalassoma pavo",1,5,100
"1572","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Chromis chromis",30,7,187
"1573","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Coris julis",1,7,187
"1574","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Parupeneus forsskali",3,7,187
"1575","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Serranus cabrilla",3,7,187
"1576","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Siganus rivulatus",147,7,187
"1577","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Thalassoma pavo",1,7,187
"1578","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018","Torquigener flavimaculosus",2,7,187
"1579","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam254Fall2018","Chromis chromis",41,4,62
"1580","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam254Fall2018","Coris julis",3,4,62
"1581","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam254Fall2018","Serranus cabrilla",2,4,62
"1582","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam254Fall2018","Siganus rivulatus",16,4,62
"1583","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015","Chromis chromis",120,5,124
"1584","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015","Coris julis",1,5,124
"1585","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015","Parablennius rouxi",1,5,124
"1586","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015","Serranus cabrilla",1,5,124
"1587","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015","Thalassoma pavo",1,5,124
"1588","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam252Fall2015","Chromis chromis",75,4,83
"1589","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam252Fall2015","Coris julis",6,4,83
"1590","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam252Fall2015","Sargocentron rubrum",1,4,83
"1591","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam252Fall2015","Serranus cabrilla",1,4,83
"1592","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015","Chromis chromis",21,5,36
"1593","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015","Coris julis",2,5,36
"1594","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015","Sardin sp",10,5,36
"1595","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015","Sargocentron rubrum",1,5,36
"1596","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015","Serranus cabrilla",2,5,36
"1597","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Chromis chromis",2,9,25
"1598","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Coris julis",6,9,25
"1599","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Diplodus vulgaris",2,9,25
"1600","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Epinephelus sp",1,9,25
"1601","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Parablennius rouxi",1,9,25
"1602","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Serranus cabrilla",1,9,25
"1603","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Siganus sp",8,9,25
"1604","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Symphodus mediterraneus",3,9,25
"1605","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015","Thalassoma pavo",1,9,25
"1606","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam251Spring2021","Coris julis",10,4,24
"1607","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam251Spring2021","Serranus cabrilla",2,4,24
"1608","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam251Spring2021","Thalassoma pavo",2,4,24
"1609","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam251Spring2021","Torquigener flavimaculosus",10,4,24
"1610","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam252Spring2021","Chromis chromis",6,2,8
"1611","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam252Spring2021","Torquigener flavimaculosus",2,2,8
"1612","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam253Spring2021","Coris julis",8,2,10
"1613","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam253Spring2021","Torquigener flavimaculosus",2,2,10
"1614","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam254Spring2021","Coris julis",2,2,4
"1615","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam254Spring2021","Serranus cabrilla",2,2,4
"1616","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016","Chromis chromis",14,5,217
"1617","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016","Coris julis",1,5,217
"1618","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016","Serranus cabrilla",1,5,217
"1619","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016","Siganus sp",200,5,217
"1620","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016","Torquigener flavimaculosus",1,5,217
"1621","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam252Fall2016","Chromis chromis",180,4,190
"1622","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam252Fall2016","Mycteroperca rubra",3,4,190
"1623","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam252Fall2016","Siganus luridus",2,4,190
"1624","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam252Fall2016","Siganus rivulatus",5,4,190
"1625","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016","Chromis chromis",1,5,50
"1626","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016","Coris julis",8,5,50
"1627","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016","Parupeneus forsskali",3,5,50
"1628","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016","Serranus cabrilla",4,5,50
"1629","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016","Siganus rivulatus",34,5,50
"1630","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam254Fall2016","Chromis chromis",90,4,117
"1631","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam254Fall2016","Coris julis",10,4,117
"1632","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam254Fall2016","Serranus cabrilla",1,4,117
"1633","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam254Fall2016","Siganus rivulatus",16,4,117
"1634","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",5,19292,"fish",34.87,32.511,"SdotYam254Fall2022","Coris julis",2,3,4
"1635","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",5,19292,"fish",34.87,32.511,"SdotYam254Fall2022","Serranus scriba",1,3,4
"1636","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",5,19292,"fish",34.87,32.511,"SdotYam254Fall2022","Torquigener flavimaculosus",1,3,4
"1637","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam251Fall2022","Coris julis",10,3,12
"1638","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam251Fall2022","Serranus scriba",1,3,12
"1639","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam251Fall2022","Torquigener flavimaculosus",1,3,12
"1640","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Chromis chromis",10,9,28
"1641","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Epinephelus costae",2,9,28
"1642","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Epinephelus marginatus",4,9,28
"1643","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Mycteroperca rubra",5,9,28
"1644","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Pterois miles",2,9,28
"1645","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Sargocentron rubrum",1,9,28
"1646","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Scomberomorus commerson",2,9,28
"1647","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Serranus scriba",1,9,28
"1648","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam252Fall2022","Torquigener flavimaculosus",1,9,28
"1649","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam253Fall2022","Epinephelus marginatus",1,5,6
"1650","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam253Fall2022","Mycteroperca rubra",1,5,6
"1651","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam253Fall2022","Serranus scriba",1,5,6
"1652","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam253Fall2022","Thalassoma pavo",2,5,6
"1653","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam253Fall2022","Torquigener flavimaculosus",1,5,6
"1654","SdotYam25","SdotYam","N","28/05/2015",2015,25,"Spring",10,16583,"fish",34.87,32.511,"SdotYam251Spring2015","Chromis chromis",2,3,4
